	0
"form_""contented"""	25192
"lemma_""contented"""	25193
"form_""cows"""	25194
"lemma_""cow"""	25195
"form_""Mickey"""	25196
"lemma_""Mickey"""	25197
"form_""Mantle"""	25198
"lemma_""Mantle"""	25199
"form_""Mays"""	25200
"form_""careers"""	25201
"form_""frank"""	25202
"lemma_""frank"""	25203
"form_""necked"""	25204
"form_""blond"""	25205
"lemma_""blond"""	25206
"form_""hitter"""	25207
"lemma_""hitter"""	25208
"form_""sensational"""	25209
"lemma_""sensational"""	25210
"form_""crown"""	25211
"form_""batted"""	25212
"form_""rbi's"""	25213
"lemma_""rbo'"""	25214
"form_""130"""	25215
"lemma_""130"""	25216
"form_""Yankees"""	25217
"lemma_""Yankees"""	25218
"form_""slugger"""	25219
"lemma_""slugger"""	25220
"form_""41"""	25221
"lemma_""41"""	25222
"form_""homers"""	25223
"lemma_""homer"""	25224
"form_""stole"""	25225
"form_""react"""	25226
"lemma_""react"""	25227
"form_""differently"""	25228
"lemma_""differently"""	25229
"form_""possessing"""	25230
"form_""resented"""	25231
"form_""Casey"""	25232
"lemma_""Casey"""	25233
"form_""Stengel"""	25234
"lemma_""Stengel"""	25235
"form_""prod"""	25236
"lemma_""prod"""	25237
"form_""veteran"""	25238
"form_""thrilling"""	25239
"lemma_""thrilling"""	25240
"form_""inherited"""	25241
"form_""DiMaggio"""	25242
"lemma_""DiMaggio"""	25243
"form_""Rizzuto"""	25244
"lemma_""Rizzuto"""	25245
"form_""Class"""	25246
"lemma_""Class"""	25247
"form_""majors"""	25248
"form_""Joplin"""	25249
"lemma_""Joplin"""	25250
"form_""Ol"""	25251
"lemma_""Ol"""	25252
"form_""Case"""	25253
"form_""homerun"""	25254
"lemma_""homerun"""	25255
"form_""bunter"""	25256
"lemma_""bunter"""	25257
"form_""outfielder"""	25258
"lemma_""outfielder"""	25259
"form_""preached"""	25260
"form_""pop"""	25261
"lemma_""pop"""	25262
"form_""bubble"""	25263
"form_""gum"""	25264
"lemma_""gum"""	25265
"form_""sow"""	25266
"lemma_""sow"""	25267
"form_""oats"""	25268
"lemma_""oat"""	25269
"form_""Inheriting"""	25270
"form_""Houk"""	25271
"lemma_""Houk"""	25272
"form_""bestowed"""	25273
"lemma_""bestow"""	25274
"form_""pun"""	25275
"lemma_""pun"""	25276
"form_""mantle"""	25277
"lemma_""mantle"""	25278
"form_""162"""	25279
"lemma_""162"""	25280
"form_""league"""	25281
"lemma_""league"""	25282
"form_""Wrigley"""	25283
"lemma_""Wrigley"""	25284
"form_""glamorous"""	25285
"lemma_""glamorous"""	25286
"form_""Babe"""	25287
"lemma_""Babe"""	25288
"form_""Ruth"""	25289
"lemma_""Ruth"""	25290
"form_""Alvin"""	25291
"lemma_""Alvin"""	25292
"lemma_""commy"""	25293
"form_""walloping"""	25294
"lemma_""walloping"""	25295
"form_""Leo"""	25296
"lemma_""Leo"""	25297
"form_""Durocher"""	25298
"lemma_""Durocher"""	25299
"form_""rookie"""	25300
"lemma_""rookie"""	25301
"form_""Polo"""	25302
"lemma_""Polo"""	25303
"form_""recollection"""	25304
"lemma_""recollection"""	25305
"form_""Natural"""	25306
"lemma_""Natural"""	25307
"form_""suppress"""	25308
"lemma_""suppress"""	25309
"form_""sternly"""	25310
"lemma_""sternly"""	25311
"form_""rigorously"""	25312
"lemma_""rigorously"""	25313
"form_""equilibriums"""	25314
"lemma_""equilibrium"""	25315
"form_""gradations"""	25316
"lemma_""gradation"""	25317
"form_""Mondrian"""	25318
"lemma_""Mondrian"""	25319
"form_""reproof"""	25320
"lemma_""reproof"""	25321
"form_""Helion"""	25322
"lemma_""Helion"""	25323
"form_""abstraction"""	25324
"lemma_""abstraction"""	25325
"form_""metallic"""	25326
"lemma_""metallic"""	25327
"form_""non-objects"""	25328
"lemma_""non-object"""	25329
"form_""acclaim"""	25330
"lemma_""acclaim"""	25331
"form_""thirties"""	25332
"form_""meditating"""	25333
"lemma_""meditate"""	25334
"form_""nostalgia"""	25335
"lemma_""nostalgia"""	25336
"form_""abstractionists"""	25337
"lemma_""abstractionist"""	25338
"form_""Leger"""	25339
"lemma_""Leger"""	25340
"form_""Arp"""	25341
"lemma_""Arp"""	25342
"form_""Lipchitz"""	25343
"lemma_""Lipchitz"""	25344
"form_""Calder"""	25345
"lemma_""Calder"""	25346
"form_""blessing"""	25347
"lemma_""blessing"""	25348
"form_""nowadays"""	25349
"lemma_""nowadays"""	25350
"form_""titles"""	25351
"form_""Pink"""	25352
"lemma_""Pink"""	25353
"form_""Exhibited"""	25354
"form_""1935"""	25355
"lemma_""1935"""	25356
"form_""elaborated"""	25357
"form_""abstracts"""	25358
"form_""favored"""	25359
"form_""modernists"""	25360
"lemma_""modernist"""	25361
"form_""dimentional"""	25362
"lemma_""dimentional"""	25363
"form_""dramas"""	25364
"form_""coherence"""	25365
"lemma_""coherence"""	25366
"form_""ranked"""	25367
"form_""Read"""	25368
"form_""Seurat"""	25369
"lemma_""Seurat"""	25370
"form_""Gris"""	25371
"lemma_""Gris"""	25372
"form_""Meyer"""	25373
"lemma_""Meyer"""	25374
"form_""Schapiro"""	25375
"lemma_""Schapiro"""	25376
"form_""fullness"""	25377
"lemma_""fullness"""	25378
"form_""framework"""	25379
"lemma_""framework"""	25380
"form_""Poussin's"""	25381
"lemma_""Poussin's"""	25382
"form_""Abstract"""	25383
"form_""contributions"""	25384
"form_""Raphaels"""	25385
"lemma_""Raphaels"""	25386
"form_""Poussins"""	25387
"lemma_""Poussin"""	25388
"form_""cubists"""	25389
"lemma_""cubist"""	25390
"form_""evolving"""	25391
"form_""arid"""	25392
"lemma_""arid"""	25393
"form_""searched"""	25394
"form_""1920's"""	25395
"form_""Abstractionists"""	25396
"lemma_""Abstractionist"""	25397
"form_""Bauhaus"""	25398
"lemma_""Bauhaus"""	25399
"form_""designers"""	25400
"form_""architects"""	25401
"lemma_""architect"""	25402
"form_""utopia"""	25403
"lemma_""utopia"""	25404
"form_""constructions"""	25405
"form_""rebel"""	25406
"form_""abstractions"""	25407
"form_""1930's"""	25408
"form_""improving"""	25409
"form_""elevated"""	25410
"lemma_""elevate"""	25411
"form_""1914"""	25412
"lemma_""1914"""	25413
"form_""1918"""	25414
"lemma_""1918"""	25415
"form_""Fascist"""	25416
"lemma_""fascist"""	25417
"form_""dictators"""	25418
"lemma_""dictator"""	25419
"form_""wasting"""	25420
"form_""1936"""	25421
"lemma_""1936"""	25422
"form_""migrate"""	25423
"form_""Rooseveltian"""	25424
"lemma_""Rooseveltian"""	25425
"form_""haven"""	25426
"lemma_""haven"""	25427
"form_""liberalism"""	25428
"lemma_""liberalism"""	25429
"form_""establishing"""	25430
"form_""permanently"""	25431
"lemma_""permanently"""	25432
"form_""brave"""	25433
"form_""non-figurative"""	25434
"lemma_""non-figurative"""	25435
"form_""L."""	25436
"lemma_""L."""	25437
"form_""Kooning"""	25438
"lemma_""Kooning"""	25439
"form_""Holty"""	25440
"lemma_""Holty"""	25441
"form_""Sheridan"""	25442
"lemma_""Sheridan"""	25443
"form_""darkening"""	25444
"lemma_""darken"""	25445
"form_""Munich"""	25446
"lemma_""Munich"""	25447
"form_""Pact"""	25448
"lemma_""Pact"""	25449
"form_""heaps"""	25450
"lemma_""heap"""	25451
"form_""corpses"""	25452
"form_""haste"""	25453
"lemma_""haste"""	25454
"form_""frieze"""	25455
"lemma_""frieze"""	25456
"form_""Double"""	25457
"lemma_""Double"""	25458
"form_""1939"""	25459
"lemma_""1939"""	25460
"form_""Fallen"""	25461
"form_""output"""	25462
"lemma_""output"""	25463
"form_""testament"""	25464
"lemma_""testament"""	25465
"form_""non-objective"""	25466
"lemma_""non-objective"""	25467
"form_""citizenship"""	25468
"lemma_""citizenship"""	25469
"form_""January"""	25470
"form_""Sergeant"""	25471
"lemma_""Sergeant"""	25472
"form_""sketching"""	25473
"form_""Loire"""	25474
"lemma_""Loire"""	25475
"form_""gloomy"""	25476
"lemma_""gloomy"""	25477
"form_""refugees"""	25478
"lemma_""refugee"""	25479
"form_""prams"""	25480
"lemma_""pram"""	25481
"lemma_""retreating"""	25482
"form_""capitulated"""	25483
"lemma_""capitulate"""	25484
"form_""comrades"""	25485
"lemma_""comrade"""	25486
"form_""shipped"""	25487
"form_""Stalag"""	25488
"lemma_""Stalag"""	25489
"form_""Stettin"""	25490
"lemma_""Stettin"""	25491
"form_""sketchbook"""	25492
"lemma_""sketchbook"""	25493
"form_""Woolworth's"""	25494
"lemma_""Woolworth's"""	25495
"form_""deloused"""	25496
"lemma_""delouse"""	25497
"form_""numbered"""	25498
"form_""guards"""	25499
"form_""thumbed"""	25500
"form_""prisoners"""	25501
"lemma_""prisoner"""	25502
"form_""confiscated"""	25503
"lemma_""confiscate"""	25504
"form_""interpreter"""	25505
"lemma_""interpreter"""	25506
"form_""plotted"""	25507
"form_""sabotage"""	25508
"lemma_""sabotage"""	25509
"form_""escapes"""	25510
"form_""laborers"""	25511
"form_""extremity"""	25512
"form_""risks"""	25513
"form_""esteemed"""	25514
"form_""civilian"""	25515
"lemma_""civilian"""	25516
"form_""forged"""	25517
"form_""rehearsed"""	25518
"lemma_""rehearse"""	25519
"form_""contingents"""	25520
"lemma_""contingent"""	25521
"form_""volley"""	25522
"lemma_""volley"""	25523
"form_""simulated"""	25524
"lemma_""simulate"""	25525
"form_""melee"""	25526
"lemma_""melee"""	25527
"form_""gates"""	25528
"lemma_""gate"""	25529
"form_""afterward"""	25530
"lemma_""afterward"""	25531
"form_""sentry"""	25532
"lemma_""sentry"""	25533
"form_""Marquet"""	25534
"lemma_""Marquet"""	25535
"form_""briefcase"""	25536
"lemma_""briefcase"""	25537
"form_""Finot"""	25538
"lemma_""Finot"""	25539
"form_""wallet"""	25540
"lemma_""wallet"""	25541
"form_""Moineau"""	25542
"lemma_""Moineau"""	25543
"form_""Duclos"""	25544
"lemma_""Duclos"""	25545
"form_""Desprez"""	25546
"lemma_""Desprez"""	25547
"form_""fists"""	25548
"form_""intervene"""	25549
"lemma_""interve"""	25550
"form_""Shedding"""	25551
"form_""garments"""	25552
"form_""passport"""	25553
"lemma_""passport"""	25554
"form_""Flemish"""	25555
"lemma_""Flemish"""	25556
"form_""worker"""	25557
"form_""Riding"""	25558
"lemma_""Riding"""	25559
"form_""trains"""	25560
"form_""hitching"""	25561
"form_""hikes"""	25562
"lemma_""hike"""	25563
"form_""trucks"""	25564
"form_""slipping"""	25565
"form_""Vichy"""	25566
"lemma_""Vichy"""	25567
"form_""1943"""	25568
"lemma_""1943"""	25569
"form_""loathing"""	25570
"lemma_""loathing"""	25571
"form_""longed"""	25572
"form_""dare"""	25573
"form_""fearful"""	25574
"lemma_""fearful"""	25575
"form_""revelations"""	25576
"lemma_""revelation"""	25577
"form_""rational"""	25578
"lemma_""rational"""	25579
"form_""owed"""	25580
"form_""Arbeitskommando"""	25581
"lemma_""Arbeitskommando"""	25582
"form_""fierce"""	25583
"lemma_""fierce"""	25584
"form_""adore"""	25585
"lemma_""adore"""	25586
"form_""rediscovering"""	25587
"lemma_""rediscover"""	25588
"form_""prosaic"""	25589
"lemma_""prosaic"""	25590
"form_""barred"""	25591
"form_""barbed"""	25592
"lemma_""barb"""	25593
"form_""protested"""	25594
"form_""representation"""	25595
"lemma_""representation"""	25596
"form_""escaping"""	25597
"form_""Abstraction"""	25598
"lemma_""Abstraction"""	25599
"form_""convalescing"""	25600
"lemma_""convalesc"""	25601
"form_""Shall"""	25602
"form_""Published"""	25603
"form_""Helion's"""	25604
"form_""Dutton"""	25605
"lemma_""Dutton"""	25606
"form_""embodiment"""	25607
"lemma_""embodiment"""	25608
"form_""conquerors"""	25609
"lemma_""conqueror"""	25610
"form_""complimented"""	25611
"lemma_""compliment"""	25612
"form_""compliments"""	25613
"form_""Rosenberg"""	25614
"lemma_""Rosenberg"""	25615
"form_""Gallery"""	25616
"lemma_""Gallery"""	25617
"form_""reincarnated"""	25618
"lemma_""reincarnate"""	25619
"form_""banished"""	25620
"lemma_""banish"""	25621
"form_""focussed"""	25622
"form_""kiosk"""	25623
"lemma_""kiosk"""	25624
"form_""doorways"""	25625
"form_""crusted"""	25626
"lemma_""crusted"""	25627
"form_""cigarettes"""	25628
"form_""ceremoniously"""	25629
"lemma_""ceremoniously"""	25630
"form_""doffing"""	25631
"lemma_""doff"""	25632
"form_""umbrellas"""	25633
"lemma_""umbrella"""	25634
"form_""pomp"""	25635
"lemma_""pomp"""	25636
"form_""loaves"""	25637
"lemma_""loaf"""	25638
"form_""Except"""	25639
"form_""waiter"""	25640
"lemma_""waiter"""	25641
"form_""plenipotentiary"""	25642
"lemma_""plenipotentiary"""	25643
"form_""genii"""	25644
"lemma_""genii"""	25645
"form_""keys"""	25646
"form_""unlock"""	25647
"lemma_""unlock"""	25648
"form_""shipper"""	25649
"lemma_""shipper"""	25650
"form_""negociant"""	25651
"lemma_""negociant"""	25652
"form_""integrity"""	25653
"lemma_""integrity"""	25654
"form_""cultivating"""	25655
"lemma_""cultivate"""	25656
"form_""ascertain"""	25657
"lemma_""ascertain"""	25658
"form_""wines"""	25659
"form_""promoters"""	25660
"lemma_""promoter"""	25661
"form_""specialties"""	25662
"form_""reputable"""	25663
"lemma_""reputable"""	25664
"form_""shippers"""	25665
"form_""export"""	25666
"lemma_""export"""	25667
"form_""tainted"""	25668
"lemma_""taint"""	25669
"form_""misrepresentation"""	25670
"lemma_""misrepresentation"""	25671
"form_""downright"""	25672
"lemma_""downright"""	25673
"form_""dishonesty"""	25674
"lemma_""dishonesty"""	25675
"form_""negociants"""	25676
"form_""sou"""	25677
"lemma_""sou"""	25678
"form_""amass"""	25679
"lemma_""amass"""	25680
"form_""creditable"""	25681
"lemma_""creditable"""	25682
"form_""cornered"""	25683
"form_""vineyards"""	25684
"lemma_""vineyard"""	25685
"form_""blends"""	25686
"lemma_""blend"""	25687
"lemma_""drinking"""	25688
"form_""Grands"""	25689
"form_""Crus"""	25690
"lemma_""Crus"""	25691
"form_""doting"""	25692
"lemma_""dote"""	25693
"form_""palates"""	25694
"lemma_""palate"""	25695
"form_""tire"""	25696
"form_""uninitiated"""	25697
"lemma_""uninitiated"""	25698
"form_""drinker"""	25699
"lemma_""drinker"""	25700
"form_""palate"""	25701
"form_""recourse"""	25702
"lemma_""recourse"""	25703
"form_""crus"""	25704
"lemma_""crus"""	25705
"form_""renown"""	25706
"form_""infra"""	25707
"lemma_""infra"""	25708
"form_""blend"""	25709
"form_""exported"""	25710
"form_""Consultation"""	25711
"lemma_""Consultation"""	25712
"form_""steering"""	25713
"lemma_""steering"""	25714
"form_""requisites"""	25715
"lemma_""requisite"""	25716
"form_""Wine"""	25717
"form_""waiters"""	25718
"form_""abysmal"""	25719
"lemma_""abysmal"""	25720
"form_""ignorance"""	25721
"lemma_""ignorance"""	25722
"form_""recondite"""	25723
"lemma_""recondite"""	25724
"form_""manifestly"""	25725
"lemma_""manifestly"""	25726
"form_""extenuating"""	25727
"lemma_""extenuating"""	25728
"form_""reprehensible"""	25729
"lemma_""reprehensible"""	25730
"form_""paradoxically"""	25731
"lemma_""paradoxically"""	25732
"form_""guardian"""	25733
"form_""purveyor"""	25734
"lemma_""purveyor"""	25735
"form_""cellar"""	25736
"lemma_""cellar"""	25737
"form_""Visigoths"""	25738
"lemma_""Visigoth"""	25739
"form_""Faced"""	25740
"lemma_""Faced"""	25741
"form_""exhaustible"""	25742
"lemma_""exhaustible"""	25743
"form_""clientele"""	25744
"lemma_""clientele"""	25745
"form_""pocketbooks"""	25746
"lemma_""pocketbook"""	25747
"form_""afflicted"""	25748
"lemma_""afflict"""	25749
"form_""persuaded"""	25750
"form_""jewels"""	25751
"lemma_""jewel"""	25752
"form_""bargains"""	25753
"form_""practicable"""	25754
"lemma_""practicable"""	25755
"form_""cork"""	25756
"lemma_""cork"""	25757
"form_""dries"""	25758
"form_""spoil"""	25759
"lemma_""spoil"""	25760
"form_""stacking"""	25761
"form_""bin"""	25762
"form_""Fat"""	25763
"form_""Burgundies"""	25764
"lemma_""Burgundy"""	25765
"form_""chip"""	25766
"lemma_""chip"""	25767
"form_""dampness"""	25768
"lemma_""dampness"""	25769
"form_""corks"""	25770
"form_""corked"""	25771
"form_""spotted"""	25772
"form_""smells"""	25773
"form_""Seasonal"""	25774
"form_""allowable"""	25775
"lemma_""allowable"""	25776
"form_""Prolonged"""	25777
"form_""vibration"""	25778
"lemma_""vibration"""	25779
"form_""undesirable"""	25780
"lemma_""undesirable"""	25781
"form_""closet"""	25782
"lemma_""closet"""	25783
"form_""electrically"""	25784
"lemma_""electrically"""	25785
"form_""furnaces"""	25786
"form_""subway"""	25787
"lemma_""subway"""	25788
"form_""parkway"""	25789
"lemma_""parkway"""	25790
"form_""Light"""	25791
"form_""decanting"""	25792
"lemma_""decanting"""	25793
"form_""chilling"""	25794
"lemma_""warming"""	25795
"form_""banishing"""	25796
"form_""suspicious"""	25797
"lemma_""suspicious"""	25798
"form_""purists"""	25799
"lemma_""purist"""	25800
"form_""derive"""	25801
"form_""avoids"""	25802
"form_""purism"""	25803
"lemma_""purism"""	25804
"form_""Bordeaux"""	25805
"lemma_""Bordeaux"""	25806
"form_""Dijon"""	25807
"lemma_""Dijon"""	25808
"form_""conditioning"""	25809
"lemma_""conditioning"""	25810
"form_""receives"""	25811
"form_""chef"""	25812
"lemma_""chef"""	25813
"form_""chilled"""	25814
"form_""compartment"""	25815
"form_""preferable"""	25816
"lemma_""preferable"""	25817
"form_""tulip"""	25818
"lemma_""tulip"""	25819
"form_""warms"""	25820
"form_""fragrance"""	25821
"lemma_""fragrance"""	25822
"form_""meantime"""	25823
"lemma_""meantime"""	25824
"form_""gamut"""	25825
"lemma_""gamut"""	25826
"form_""beguiling"""	25827
"lemma_""beguiling"""	25828
"form_""effaces"""	25829
"lemma_""efface"""	25830
"form_""drives"""	25831
"form_""fastest"""	25832
"form_""Magnums"""	25833
"lemma_""magnum"""	25834
"form_""Tregnums"""	25835
"lemma_""Tregnum"""	25836
"form_""Jeroboams"""	25837
"lemma_""jeroboam"""	25838
"form_""Methuselahs"""	25839
"lemma_""methuselah"""	25840
"form_""Imperiales"""	25841
"lemma_""Imperiales"""	25842
"form_""aeration"""	25843
"lemma_""aeration"""	25844
"form_""mealtime"""	25845
"lemma_""mealtime"""	25846
"form_""uncorked"""	25847
"lemma_""uncork"""	25848
"form_""sweetness"""	25849
"lemma_""sweetness"""	25850
"form_""Sauternes"""	25851
"lemma_""Sauterne"""	25852
"form_""Barsacs"""	25853
"lemma_""Barsac"""	25854
"form_""Pouilly"""	25855
"lemma_""Pouilly"""	25856
"form_""Fuisse"""	25857
"lemma_""Fuisse"""	25858
"form_""Chablis"""	25859
"lemma_""Chablis"""	25860
"form_""unattractive"""	25861
"lemma_""unattractive"""	25862
"form_""lingering"""	25863
"lemma_""lingering"""	25864
"form_""Saintsbury"""	25865
"lemma_""Saintsbury"""	25866
"form_""claret"""	25867
"lemma_""claret"""	25868
"form_""Burgundy"""	25869
"form_""Chateau"""	25870
"lemma_""Chateau"""	25871
"form_""d'Yquem"""	25872
"lemma_""d'Yquem"""	25873
"form_""Montrachet"""	25874
"lemma_""Montrachet"""	25875
"form_""Beaujolais"""	25876
"lemma_""Beaujolais"""	25877
"form_""aged"""	25878
"lemma_""aged"""	25879
"form_""tannin"""	25880
"lemma_""tannin"""	25881
"form_""acids"""	25882
"form_""sediment"""	25883
"form_""decanted"""	25884
"lemma_""decant"""	25885
"form_""puckering"""	25886
"lemma_""puckering"""	25887
"form_""corkscrew"""	25888
"lemma_""corkscrew"""	25889
"form_""wiped"""	25890
"form_""cradles"""	25891
"lemma_""cradle"""	25892
"form_""cradle"""	25893
"form_""disturbing"""	25894
"lemma_""disturbing"""	25895
"form_""frowns"""	25896
"form_""shortcut"""	25897
"lemma_""shortcut"""	25898
"form_""insists"""	25899
"form_""eased"""	25900
"form_""tilted"""	25901
"lemma_""tilt"""	25902
"form_""builds"""	25903
"form_""aerate"""	25904
"lemma_""aerate"""	25905
"form_""Decanting"""	25906
"form_""aerates"""	25907
"form_""dregs"""	25908
"lemma_""dreg"""	25909
"form_""clarets"""	25910
"form_""cloying"""	25911
"lemma_""cloying"""	25912
"form_""muddy"""	25913
"lemma_""muddy"""	25914
"lemma_""tasting"""	25915
"form_""Alsatians"""	25916
"lemma_""Alsatian"""	25917
"form_""Resentment"""	25918
"form_""welled"""	25919
"form_""Wagner"""	25920
"lemma_""Wagner"""	25921
"form_""Screvane"""	25922
"lemma_""Screvane"""	25923
"form_""Abraham"""	25924
"lemma_""Abraham"""	25925
"form_""Beame"""	25926
"lemma_""Beame"""	25927
"form_""anti-organization"""	25928
